siren,ind_adhesion_directe,siren_membre
200080042,1,213101595
200080042,1,213101678
200080042,1,213101686
200080042,1,213101702
200080042,1,213101728
200080042,1,213101744
200080042,1,213101751
200080042,1,213101769
200080042,1,213101835
200080042,1,213101900
200080042,1,213101918
200080042,1,213101959
200080042,1,213101975
200080042,1,213101983
200080042,1,213101991
200080042,1,213102007
200080042,1,213102015
200080042,1,213102072
200080042,1,213102080
200080042,1,213102130
200080042,1,213102171
200080042,1,213102189
200080042,1,213102213
200080042,1,213102221
200080042,1,213102239
200080042,1,213102247
200080042,1,213102353
200080042,1,213102361
200080042,1,213102379
200080042,1,213102387
200080042,1,213102395
200080042,1,213102411
200080042,1,213102429
200080042,1,213102445
200080042,1,213102452
200080042,1,213102460
200080042,1,213102478
200080042,1,213102510
200080042,1,213102551
200080042,0,213102601
200080042,1,213102684
200080042,1,213102700
200080042,1,213102742
200080042,1,213102767
200080042,1,213102783
200080042,1,213102890
200080042,1,213102940
200080042,1,213102957
200080042,0,213102965
200080042,1,213103013
200080042,1,213103021
200080042,1,213103054
200080042,1,213103062
200080042,1,213103088
200080042,1,213103138
200080042,0,213103146
200080042,1,213103153
200080042,1,213103161
200080042,1,213103211
200080042,1,213103229
200080042,1,213103237
200080042,1,213103336
200080042,1,213103369
200080042,1,213103377
200080042,1,213103427
200080042,1,213103435
200080042,1,213103443
200080042,1,213103476
200080042,1,213103484
200080042,1,213103500
200080042,1,213103575
200080042,1,213103609
200080042,1,213103633
200080042,1,213103690
200080042,1,213103724
200080042,1,213103732
200080042,1,213103765
200080042,1,213103781
200080042,1,213103856
200080042,1,213103864
200080042,1,213103906
200080042,1,213103914
200080042,1,213103948
200080042,1,213103971
200080042,1,213103989
200080042,1,213104045
200080042,1,213104052
200080042,1,213104086
200080042,1,213104144
200080042,1,213104151
200080042,1,213104268
200080042,1,213104276
200080042,1,213104300
200080042,1,213104318
200080042,1,213104326
200080042,1,213104342
200080042,1,213104409
200080042,1,213104433
200080042,1,213104474
200080042,1,213104490
200080042,1,213104524
200080042,1,213104565
200080042,1,213104615
200080042,1,213104680
200080042,1,213104706
200080042,1,213104722
200080042,1,213104771
200080042,1,213104821
200080042,1,213104839
200080042,1,213104870
200080042,1,213104938
200080042,1,213104946
200080042,1,213104987
200080042,1,213105000
200080042,1,213105026
200080042,1,213105034
200080042,0,213105042
200080042,1,213105083
200080042,1,213105091
200080042,1,213105109
200080042,1,213105133
200080042,1,213105216
200080042,1,213105232
200080042,1,213105240
200080042,1,213105281
200080042,1,213105299
200080042,1,213105315
200080042,1,213105323
200080042,1,213105356
200080042,1,213105364
200080042,1,213105372
200080042,1,213105398
200080042,1,213105422
200080042,1,213105448
200080042,1,213105455
200080042,1,213105497
200080042,1,213105505
200080042,1,213105521
200080042,1,213105547
200080042,1,213105562
200080042,1,213105596
200080042,1,213105620
200080042,1,213105646
200080042,1,213105653
200080042,1,213105851
200080042,1,213105869
200080042,1,213105901
200080042,1,213105919
200080042,1,213105935
200080067,1,200076446
200080067,0,217803295
200080067,0,217804160
200080067,1,219500022
200080067,1,219500089
200080067,1,219500113
200080067,1,219500121
200080067,1,219500238
200080067,1,219500246
200080067,1,219500469
200080067,1,219500543
200080067,1,219500592
200080067,1,219501012
200080067,1,219501020
200080067,1,219501103
200080067,1,219501194
200080067,1,219501392
200080067,1,219501418
200080067,1,219501426
200080067,1,219501509
200080067,1,219501574
200080067,1,219501665
200080067,1,219501699
200080067,1,219501707
200080067,1,219501772
200080067,1,219501814
200080067,1,219502135
200080067,1,219502531
200080067,1,219502549
200080067,1,219502705
200080067,1,219502820
200080067,1,219502952
200080067,1,219502986
200080067,1,219503018
200080067,1,219503034
200080067,1,219503091
200080067,1,219503489
200080067,1,219503554
200080067,1,219503703
200080067,1,219503794
200080067,1,219503877
200080067,1,219504222
200080067,1,219504297
200080067,1,219504388
200080067,1,219504479
200080067,1,219504594
200080067,1,219504628
200080067,1,219504834
200080067,1,219505351
200080067,1,219505419
200080067,1,219505435
200080067,1,219505542
200080067,1,219505849
200080067,1,219505922
200080067,1,219506102
200080067,1,219506250
200080067,1,219506516
200080067,1,219506565
200080067,1,219506581
200080067,1,219506763
200080067,1,219506904
200080075,0,210900411
200080075,0,213100597
200080075,1,213101108
200080075,1,213101124
200080075,0,213101140
200080075,0,213101553
200080075,0,213101835
200080075,0,213101918
200080075,0,213102080
200080075,1,213102361
200080075,0,213102379
200080075,1,213103153
200080075,1,213103211
200080075,0,213103369
200080075,1,213103575
200080075,0,213103724
200080075,0,213103765
200080075,1,213103914
200080075,1,213104276
200080075,1,213104615
200080075,0,213105232
200080075,0,213105547
200080075,0,213105620
200080075,1,213105919
200080125,0,210200119
200080125,0,210200150
200080125,0,210200341
200080125,0,210200705
200080125,0,210200853
200080125,0,210201794
200080125,0,210201877
200080125,0,210202016
200080125,1,210202172
200080125,0,210202388
200080125,0,210202420
200080125,0,210202438
200080125,0,210202511
200080125,0,210202610
200080125,0,210202842
200080125,0,210202891
200080125,0,210202974
200080125,0,210203071
200080125,0,210203485
200080125,0,210203899
200080125,0,210203949
200080125,0,210204152
200080125,0,210204186
200080125,0,210204269
200080125,0,210204434
200080125,0,210204442
200080125,0,210204731
200080125,0,210204830
200080125,0,210204913
200080125,0,210205043
200080125,0,210205050
200080125,0,210205340
200080125,0,210205399
200080125,0,210205456
200080125,0,210205712
200080125,0,210205753
200080125,0,210206033
200080125,0,210206181
200080125,0,210206199
200080125,0,210206421
200080125,0,210206470
200080125,0,210206488
200080125,0,210206629
200080125,0,210206918
200080125,0,210207023
200080125,0,210207072
200080125,0,210207098
200080125,0,210207221
200080125,0,210207353
200080125,0,210207668
200080125,0,210207684
200080125,1,210207833
200080125,0,210207858
200080125,0,210207957
200080125,1,216000273
200080125,0,216000661
200080125,0,216000679
200080125,0,216000687
200080125,1,216000794
200080125,0,216000836
200080125,0,216001750
200080125,1,216002014
200080125,1,216002055
200080125,0,216002295
200080125,1,216002584
200080125,0,216002592
200080125,0,216002691
200080125,0,216002717
200080125,1,216002766
200080125,1,216003558
200080125,0,216004259
200080125,0,216004424
200080125,1,216004739
200080125,1,216004754
200080125,1,216004838
200080125,1,216005371
200080125,0,216005405
200080125,1,216005462
200080125,1,216005553
200080125,0,216005728
200080125,0,216005900
200080125,0,216005934
200080125,1,216006098
200080125,1,216006411
200080125,1,216006494
200080125,0,216006528
200080125,0,216006585
200080125,0,216006627
200080125,1,216006635
200080133,0,200034320
200080133,0,200054898
200080133,0,200055994
200080133,0,200068575
200080133,0,200076198
200080133,0,200081321
200080133,0,200082642
200080133,0,200084267
200080133,0,200084408
200080133,0,200085264
200080133,0,200085785
200080133,0,217900018
200080133,0,217900034
200080133,0,217900091
200080133,0,217900109
200080133,0,217900208
200080133,0,217900232
200080133,0,217900240
200080133,0,217900315
200080133,0,217900349
200080133,0,217900380
200080133,0,217900422
200080133,0,217900463
200080133,0,217900471
200080133,0,217900489
200080133,0,217900497
200080133,0,217900505
200080133,0,217900562
200080133,0,217900588
200080133,0,217900620
200080133,0,217900695
200080133,0,217900760
200080133,0,217900794
200080133,0,217900802
200080133,0,217900810
200080133,0,217900869
200080133,0,217900885
200080133,0,217900919
200080133,0,217900943
200080133,0,217900968
200080133,0,217901008
200080133,0,217901024
200080133,0,217901032
200080133,0,217901099
200080133,0,217901123
200080133,0,217901149
200080133,0,217901164
200080133,0,217901230
200080133,0,217901255
200080133,0,217901271
200080133,0,217901289
200080133,0,217901305
200080133,0,217901313
200080133,0,217901321
200080133,0,217901339
200080133,0,217901370
200080133,0,217901446
200080133,0,217901479
200080133,0,217901628
200080133,0,217901669
200080133,0,217901701
200080133,0,217901834
200080133,0,217901891
200080133,0,217901909
200080133,0,217901917
200080133,0,217902014
200080133,0,217902022
200080133,0,217902030
200080133,0,217902071
200080133,0,217902105
200080133,0,217902139
200080133,0,217902162
200080133,0,217902204
200080133,0,217902295
200080133,0,217902311
200080133,0,217902360
200080133,0,217902386
200080133,0,217902394
200080133,0,217902469
200080133,0,217902493
200080133,0,217902543
200080133,0,217902576
200080133,0,217902592
200080133,0,217902683
200080133,0,217902709
200080133,0,217902733
200080133,0,217902766
200080133,0,217902774
200080133,0,217902816
200080133,0,217902832
200080133,0,217902865
200080133,0,217902899
200080133,0,217902931
200080133,0,217902949
200080133,0,217902980
200080133,0,217902998
200080133,0,217903020
200080133,0,217903038
200080133,0,217903046
200080133,0,217903087
200080133,0,217903111
200080133,0,217903160
200080133,0,217903194
200080133,0,217903269
200080133,0,217903327
200080133,0,217903350
200080133,0,217903376
200080133,0,217903517
200080133,0,217903558
200080133,0,217920073
200080133,0,217920081
200080182,0,200062339
200080182,1,215700071
200080182,1,215700089
200080182,1,215700105
200080182,1,215700204
200080182,1,215700279
200080182,1,215700295
200080182,1,215700378
200080182,1,215700402
200080182,1,215700477
200080182,1,215700485
200080182,1,215700543
200080182,0,215700550
200080182,1,215700576
200080182,1,215700857
200080182,1,215701053
200080182,1,215701152
200080182,1,215701277
200080182,1,215701384
200080182,0,215701558
200080182,0,215701566
200080182,1,215701590
200080182,1,215701715
200080182,1,215701822
200080182,1,215701905
200080182,0,215702002
200080182,1,215702093
200080182,1,215702176
200080182,1,215702309
200080182,1,215702317
200080182,1,215702366
200080182,1,215702754
200080182,1,215702762
200080182,1,215702846
200080182,1,215702937
200080182,1,215702978
200080182,1,215703133
200080182,1,215703190
200080182,1,215703281
200080182,1,215703497
200080182,1,215703547
200080182,1,215703810
200080182,1,215703851
200080182,1,215703893
200080182,1,215703919
200080182,1,215703927
200080182,1,215703950
200080182,1,215704065
200080182,1,215704131
200080182,1,215704248
200080182,1,215704305
200080182,0,215704313
200080182,1,215704362
200080182,1,215704404
200080182,1,215704420
200080182,1,215704446
200080182,1,215704727
200080182,1,215705252
200080182,0,215705336
200080182,1,215705492
200080182,1,215705591
200080182,0,215705633
200080182,1,215705724
200080182,1,215706094
200080182,0,215706276
200080182,0,215706482
200080182,0,215706540
200080182,0,215706565
200080182,1,215706706
200080182,1,215706730
200080182,1,215706797
200080182,1,215706862
200080182,1,215706953
200080182,1,215706987
200080182,1,215707142
200080182,1,215707175
200080182,0,215707183
200080182,1,215707266
200080182,1,215707274
200080182,1,215707282
200080182,1,215707373
200080182,1,215707555
200080182,1,215707621
200080257,0,216000869
200080257,0,216001404
200080257,0,216001412
200080257,0,216001719
200080257,0,216002113
200080257,0,216002394
200080257,0,216002790
200080257,0,216003434
200080257,0,216004275
200080257,0,216004762
200080257,0,216004887
200080257,0,216004994
200080257,0,216006221
200080257,0,216006577
200080257,0,219500261
200080257,0,219505807
200080257,0,219506045
200080307,0,218700102
200080307,0,218701506
200080307,0,218701902
200080307,0,218702108
200080307,0,218702504
200080307,1,218702702
200080307,1,218702900
200080307,0,218703007
200080307,1,218703205
200080307,1,218703700
200080307,1,218704609
200080307,0,218704807
200080307,1,218704906
200080307,0,218706505
200080307,1,218706604
200080307,1,218707107
200080307,1,218707206
200080307,1,218707305
200080307,0,218707503
200080307,0,218708105
200080307,1,218708204
200080307,1,218708402
200080307,1,218709202
200080307,1,218709400
200080307,1,218709608
200080307,0,218711000
200080307,1,218711208
200080307,0,218711406
200080307,1,218711505
200080307,1,218711901
200080307,1,218712008
200080307,1,218712404
200080307,1,218712701
200080307,1,218712909
200080307,1,218713501
200080307,0,218714004
200080307,1,218714103
200080307,1,218714400
200080307,1,218714608
200080307,1,218714806
200080307,1,218715100
200080307,0,218715605
200080307,1,218715803
200080307,1,218716207
200080307,0,218716405
200080307,0,218716603
200080307,1,218717601
200080307,0,218717700
200080307,0,218718500
200080307,1,218718609
200080307,1,218718708
200080307,0,218718807
200080307,0,218719102
200080307,0,218719201
200080307,0,218720100
200080307,0,218720506
200080323,0,200085413
200080323,0,200087229
200080323,0,212100077
200080323,0,212100689
200080323,0,212101281
200080323,0,212101984
200080323,0,212101992
200080323,0,212102032
200080323,0,212102057
200080323,0,212102321
200080323,0,212102479
200080323,0,212102800
200080323,0,212102826
200080323,0,212103287
200080323,0,212103352
200080323,0,212103493
200080323,0,212103824
200080323,0,212104178
200080323,0,212104228
200080323,0,212104269
200080323,0,212104301
200080323,0,212104343
200080323,0,212104418
200080323,0,212104459
200080323,0,212105050
200080323,0,212105258
200080323,0,212105464
200080323,0,212105605
200080323,0,212105845
200080323,0,212106082
200080323,0,212106157
200080323,0,212106298
200080323,0,212106355
200080323,0,212106421
200080323,0,212106769
200080323,0,212106785
200080323,0,212106819
200080323,0,212106876
200080323,0,218900025
200080323,0,218900082
200080323,0,218900108
200080323,0,218900124
200080323,0,218900173
200080323,0,218900223
200080323,0,218900314
200080323,0,218900348
200080323,0,218900397
200080323,0,218900439
200080323,0,218900454
200080323,0,218900504
200080323,0,218900645
200080323,0,218900686
200080323,0,218900819
200080323,0,218900926
200080323,0,218900959
200080323,0,218900991
200080323,0,218901049
200080323,0,218901122
